salinity_sfile,temperature_sfile,pressure,doxy
34.555458,7.248286,547.719971,71.258049
34.555401,7.247,548.0,
34.554798,7.236,549.960022,
34.554798,7.21484,551.799988,69.995636
34.554798,7.213,551.960022,
34.554199,7.188,554.0,
34.553379,7.17078,555.640015,69.233521
34.5532,7.167,556.0,
34.552799,7.156,557.919983,
34.553719,7.148627,559.799988,69.036453
34.553799,7.148,559.960022,
34.5536,7.136,561.919983,
34.5536,7.111231,563.76001,68.208992
34.5536,7.108,564.0,
34.5532,7.094,566.080017,
34.552685,7.085429,567.76001,68.005135
34.552601,7.084,568.039978,
34.5522,7.081,570.039978,
34.551857,7.0767,571.76001,67.983864
34.5518,7.076,572.039978,
34.5518,7.065,574.039978,
34.551956,7.04082,575.599976,68.367744
34.551998,7.034,576.039978,
34.549999,7.009,578.039978,
34.549831,7.00144,579.719971,68.563339
34.549801,7.0,580.039978,
34.5494,6.992,582.0,
34.54903,6.9874,583.840027,68.467148
34.549,6.987,584.0,
34.549,6.977,585.960022,
34.548435,6.96948,587.840027,68.335884
34.548401,6.969,587.960022,
34.548401,6.957,589.960022,
34.547894,6.94188,591.640015,67.651421
34.547798,6.939,591.960022,
34.547001,6.93,593.960022,
34.547001,6.90884,595.799988,67.05294
34.547001,6.907,595.960022,
34.546001,6.872,597.960022,
34.544376,6.851255,599.799988,66.714378
34.544201,6.849,600.0,
34.543999,6.835,602.0,
34.544186,6.8185,603.76001,67.11795
34.544201,6.817,603.919983,
34.543999,6.778,606.0,
34.543659,6.767,607.76001,67.524765
34.543598,6.765,608.080017,
34.5438,6.745,610.080017,
34.5438,6.72524,611.599976,67.55838
34.5438,6.719,612.080017,
34.542801,6.712,614.0,
34.542614,6.707417,615.76001,67.597466
34.542599,6.707,615.919983,
34.542198,6.699,617.960022,
34.542015,6.6898,619.799988,67.708054
34.542,6.689,619.960022,
34.541599,6.668,621.960022,
34.541229,6.64316,623.799988,67.742043
34.541199,6.641,623.960022,
34.539799,6.607,626.0,
34.541149,6.571588,627.719971,68.26255
34.541401,6.565,628.039978,
34.540199,6.529,630.0,
34.539833,6.513388,631.799988,68.513428
34.539799,6.512,631.960022,
34.5392,6.503,634.0,
34.538857,6.4987,635.719971,69.11248
34.538799,6.498,636.0,
34.5406,6.469,638.039978,
34.539783,6.463285,639.640015,69.720024
34.5396,6.462,640.0,
34.539398,6.457,641.960022,
34.539398,6.45184,643.679993,69.580627
34.539398,6.451,643.960022,
34.5392,6.442,646.0,
34.539013,6.43166,647.880005,68.81517
34.539001,6.431,648.0,
34.538799,6.419,650.0,
34.538799,6.40551,651.719971,68.220802
34.538799,6.403,652.039978,
34.538799,6.383,654.039978,
34.538094,6.37508,655.799988,68.136406
34.537998,6.374,656.039978,
34.538399,6.362,658.0,
34.537834,6.3526,659.880005,68.077423
34.5378,6.352,660.0,
34.537601,6.341,662.039978,
34.538319,6.318551,663.799988,69.884026
34.538399,6.316,664.0,
34.537601,6.294,665.960022,
34.537937,6.276231,667.719971,70.372307
34.537998,6.273,668.039978,
34.537399,6.263,670.0,
34.537022,6.259245,671.840027,69.98719
34.536999,6.259,671.960022,
34.5364,6.253,674.039978,
34.536926,6.235449,675.76001,69.900658
34.536999,6.233,676.0,
34.5368,6.212,677.960022,
34.536285,6.19308,679.679993,70.008438
34.536201,6.19,679.960022,
34.536201,6.168,682.0,
34.535572,6.15702,683.599976,70.222359
34.5354,6.154,684.039978,
34.537201,6.113,686.0,
34.536263,6.080188,687.799988,70.812241
34.536201,6.078,687.919983,
34.535801,6.055,689.960022,
