salinity_sfile,temperature_sfile,pressure,doxy
34.574001,6.83664,633.390015,3.478817
34.574001,6.83,635.049988,
34.573002,6.813,637.049988,
34.572697,6.80629,637.659973,3.505071
34.571999,6.791,639.049988,
34.570999,6.768,641.049988,
34.570999,6.76205,641.899963,3.708214
34.570999,6.754,643.049988,
34.571999,6.74,645.049988,
34.571999,6.73919,645.140015,3.79848
34.571999,6.722,647.049988,
34.570999,6.712,649.049988,
34.570999,6.7101,649.429993,3.756896
34.570999,6.702,651.049988,
34.57,6.681,653.049988,
34.569679,6.67652,653.690002,3.775347
34.569,6.667,655.049988,
34.569,6.662,657.049988,
34.569,6.66173,657.109985,3.951384
34.569,6.653,659.049988,
34.569,6.634,661.049988,
34.569,6.631705,661.320007,4.154625
34.569,6.617,663.049988,
34.569,6.606,665.049988,
34.569,6.60223,665.630005,4.38178
34.569,6.593,667.049988,
34.569,6.586,669.049988,
34.569,6.584075,669.820007,4.527499
34.569,6.581,671.049988,
34.569,6.563,673.049988,
34.56897,6.56249,673.109985,4.585351
34.568001,6.546,675.049988,
34.568001,6.544,677.049988,
34.568001,6.543625,677.299988,4.593413
34.568001,6.541,679.049988,
34.568001,6.532,681.049988,
34.56776,6.52624,681.529968,4.541449
34.567001,6.508,683.049988,
34.566002,6.49,685.049988,
34.566387,6.48538,685.820007,4.613893
34.567001,6.478,687.049988,
34.564999,6.464,689.049988,4.649445
34.564999,6.45,691.049988,
34.564999,6.437,693.049988,
34.564999,6.43605,693.23999,4.978931
34.564999,6.427,695.049988,
34.564999,6.417,697.049988,
34.565189,6.41358,697.429993,5.411601
34.566002,6.399,699.049988,
34.564999,6.384,701.049988,
34.564999,6.37833,701.589966,5.637533
34.564999,6.363,703.049988,
34.564999,6.352,705.049988,
34.565289,6.34939,705.630005,6.078631
34.566002,6.343,707.049988,
34.566002,6.33,709.049988,
34.565639,6.32676,709.769958,5.970792
34.564999,6.321,711.049988,
34.564999,6.307,713.049988,
34.564999,6.30416,713.76001,5.435474
34.564999,6.299,715.049988,
34.563999,6.282,717.049988,
34.563644,6.2749,717.76001,4.696145
34.563,6.262,719.049988,
34.563,6.245,721.049988,
34.56266,6.23888,721.72998,4.701405
34.562,6.227,723.049988,
34.562,6.215,725.049988,
34.562,6.2117,725.709961,4.818649
34.562,6.205,727.049988,
34.562,6.19,729.049988,
34.561676,6.184475,729.700012,4.932716
34.561001,6.173,731.049988,
34.561001,6.164,733.049988,
34.561001,6.15439,733.669983,5.041224
34.561001,6.133,735.049988,
34.561001,6.105,737.049988,
34.561001,6.09945,737.789978,5.234909
34.561001,6.09,739.049988,
34.560001,6.089,741.049988,
